67.3177 -207.976725
69.4660 -207.979505
71.6595 -207.981141
73.8987 -207.981762
76.1841 -207.981486
78.5161 -207.980413
80.8952 -207.978641
83.3219 -207.976255
85.7966 -207.973325
88.3199 -207.969932
90.8922 -207.966131
